well_id,field,DEPTH,PZ,PS,GK,NGK
Well_45,Berezovskoe,1628.7,,,7.346,160.51
Well_45,Berezovskoe,1628.8,,,7.255,160.9
Well_45,Berezovskoe,1628.9,,,7.194,161.38
Well_45,Berezovskoe,1629.0,,,7.163,159.74
Well_45,Berezovskoe,1629.1,,,7.285,158.59
Well_45,Berezovskoe,1629.2,,,7.407,158.1
Well_45,Berezovskoe,1629.3,,,7.529,159.16
Well_45,Berezovskoe,1629.4,,,7.651,159.94
Well_45,Berezovskoe,1629.5,,,7.773,160.51
Well_45,Berezovskoe,1629.6,,,7.925,160.8
Well_45,Berezovskoe,1629.7,,,7.804,161.0
Well_45,Berezovskoe,1629.8,,,7.682,161.58
Well_45,Berezovskoe,1629.9,,,7.651,162.25
Well_45,Berezovskoe,1630.0,,,7.743,162.93
Well_45,Berezovskoe,1630.1,,,7.834,163.12
Well_45,Berezovskoe,1630.2,,,7.743,161.67
Well_45,Berezovskoe,1630.3,,,7.651,160.8
Well_45,Berezovskoe,1630.4,,,7.804,159.74
Well_45,Berezovskoe,1630.5,,,8.047,159.94
Well_45,Berezovskoe,1630.6,,,7.743,160.9
Well_45,Berezovskoe,1630.7,,,7.865,159.94
Well_45,Berezovskoe,1630.8,,,8.017,158.97
Well_45,Berezovskoe,1630.9,,,8.169,158.2
Well_45,Berezovskoe,1631.0,,,8.291,157.62
Well_45,Berezovskoe,1631.1,,,8.413,157.14
Well_45,Berezovskoe,1631.2,,,8.566,157.52
Well_45,Berezovskoe,1631.3,,,8.718,157.91
Well_45,Berezovskoe,1631.4,,,8.84,158.39
Well_45,Berezovskoe,1631.5,,,9.023,158.97
Well_45,Berezovskoe,1631.6,,,8.779,159.55
Well_45,Berezovskoe,1631.7,,,8.505,160.03
Well_45,Berezovskoe,1631.8,,,8.474,160.13
Well_45,Berezovskoe,1631.9,,,8.657,158.97
Well_45,Berezovskoe,1632.0,,,8.87,159.36
Well_45,Berezovskoe,1632.1,,,8.657,159.94
Well_45,Berezovskoe,1632.2,,,8.474,160.61
Well_45,Berezovskoe,1632.3,,,8.352,159.74
Well_45,Berezovskoe,1632.4,,,8.444,159.07
Well_45,Berezovskoe,1632.5,,,8.505,158.78
Well_45,Berezovskoe,1632.6,,,8.505,158.29
Well_45,Berezovskoe,1632.7,,,8.444,157.43
Well_45,Berezovskoe,1632.8,,,8.474,156.65
Well_45,Berezovskoe,1632.9,,,8.535,155.88
Well_45,Berezovskoe,1633.0,,,8.596,156.85
Well_45,Berezovskoe,1633.1,,,8.627,158.29
Well_45,Berezovskoe,1633.2,,,8.688,158.68
Well_45,Berezovskoe,1633.3,,,8.718,156.37
Well_45,Berezovskoe,1633.4,,,8.779,155.21
Well_45,Berezovskoe,1633.5,,,8.87,154.05
Well_45,Berezovskoe,1633.6,,,8.779,152.89
Well_45,Berezovskoe,1633.7,,,8.688,153.18
Well_45,Berezovskoe,1633.8,,,8.596,153.76
Well_45,Berezovskoe,1633.9,,,8.474,154.14
Well_45,Berezovskoe,1634.0,,,8.383,154.34
Well_45,Berezovskoe,1634.1,,,8.291,154.53
Well_45,Berezovskoe,1634.2,,,8.261,155.01
Well_45,Berezovskoe,1634.3,,,8.352,155.4
Well_45,Berezovskoe,1634.4,,,8.413,155.98
Well_45,Berezovskoe,1634.5,,,8.566,156.07
Well_45,Berezovskoe,1634.6,,,8.444,155.11
Well_45,Berezovskoe,1634.7,,,8.505,155.11
Well_45,Berezovskoe,1634.8,,,8.627,156.07
Well_45,Berezovskoe,1634.9,,,8.2,156.75
Well_45,Berezovskoe,1635.0,,,7.925,157.43
Well_45,Berezovskoe,1635.1,,,8.078,158.01
Well_45,Berezovskoe,1635.2,,,8.23,158.59
Well_45,Berezovskoe,1635.3,,,8.352,159.07
Well_45,Berezovskoe,1635.4,,,8.474,158.59
Well_45,Berezovskoe,1635.5,,,8.566,158.01
Well_45,Berezovskoe,1635.6,,,8.657,157.23
Well_45,Berezovskoe,1635.7,,,8.718,156.85
Well_45,Berezovskoe,1635.8,,,8.627,158.01
Well_45,Berezovskoe,1635.9,,,8.535,158.87
Well_45,Berezovskoe,1636.0,,,8.474,159.55
Well_45,Berezovskoe,1636.1,,,8.413,160.03
Well_45,Berezovskoe,1636.2,,,8.352,160.61
Well_45,Berezovskoe,1636.3,,,8.322,161.38
Well_45,Berezovskoe,1636.4,,,8.291,161.77
Well_45,Berezovskoe,1636.5,,,8.291,160.32
Well_45,Berezovskoe,1636.6,,,8.322,161.09
Well_45,Berezovskoe,1636.7,,,8.383,161.87
Well_45,Berezovskoe,1636.8,,,8.444,160.61
Well_45,Berezovskoe,1636.9,,,8.505,159.45
Well_45,Berezovskoe,1637.0,,,8.566,160.51
Well_45,Berezovskoe,1637.1,,,8.627,161.19
Well_45,Berezovskoe,1637.2,,,8.657,161.77
Well_45,Berezovskoe,1637.3,,,8.779,161.09
Well_45,Berezovskoe,1637.4,,,8.657,160.13
Well_45,Berezovskoe,1637.5,,,8.535,159.07
Well_45,Berezovskoe,1637.6,,,88.61,158.29
Well_45,Berezovskoe,1637.7,,,8.474,157.52
Well_45,Berezovskoe,1637.8,,,8.261,158.59
Well_45,Berezovskoe,1637.9,,,8.017,159.55
Well_45,Berezovskoe,1638.0,,,7.834,160.51
Well_45,Berezovskoe,1638.1,,,7.651,161.29
Well_45,Berezovskoe,1638.2,,,7.804,161.77
Well_45,Berezovskoe,1638.3,,,7.986,162.25
Well_45,Berezovskoe,1638.4,,,8.169,162.93
Well_45,Berezovskoe,1638.5,,,8.322,163.89
Well_45,Berezovskoe,1638.6,,,8.505,164.86
Well_45,Berezovskoe,1638.7,,,8.383,165.82
Well_45,Berezovskoe,1638.8,,,8.474,166.69
Well_45,Berezovskoe,1638.9,,,8.535,167.56
Well_45,Berezovskoe,1639.0,,,8.566,168.43
Well_45,Berezovskoe,1639.1,,,8.627,169.3
Well_45,Berezovskoe,1639.2,,,8.718,170.26
Well_45,Berezovskoe,1639.3,,,8.809,169.69
Well_45,Berezovskoe,1639.4,,,8.931,170.17
Well_45,Berezovskoe,1639.5,,,8.962,170.84
Well_45,Berezovskoe,1639.6,,,8.779,171.71
Well_45,Berezovskoe,1639.7,,,8.962,172.49
Well_45,Berezovskoe,1639.8,,,9.084,173.45
Well_45,Berezovskoe,1639.9,,,9.023,174.41
Well_45,Berezovskoe,1640.0,,,8.962,175.57
Well_45,Berezovskoe,1640.1,,,9.053,176.83
Well_45,Berezovskoe,1640.2,,,9.145,178.37
Well_45,Berezovskoe,1640.3,,,9.145,179.92
Well_45,Berezovskoe,1640.4,,,9.084,181.65
Well_45,Berezovskoe,1640.5,,,8.901,182.14
Well_45,Berezovskoe,1640.6,,,8.413,179.53
Well_45,Berezovskoe,1640.7,,,8.352,178.84
Well_45,Berezovskoe,1640.8,,,8.291,178.14
Well_45,Berezovskoe,1640.9,,,8.2,177.45
Well_45,Berezovskoe,1641.0,,,8.444,176.75
Well_45,Berezovskoe,1641.1,,,8.657,176.06
Well_45,Berezovskoe,1641.2,,,8.413,175.36
Well_45,Berezovskoe,1641.3,,,8.108,174.67
Well_45,Berezovskoe,1641.4,,,7.804,173.97
Well_45,Berezovskoe,1641.5,,,7.56,173.28
Well_45,Berezovskoe,1641.6,,,7.438,172.58
Well_45,Berezovskoe,1641.7,,,7.163,171.89
Well_45,Berezovskoe,1641.8,,,7.285,171.19
Well_45,Berezovskoe,1641.9,,,7.407,170.5
Well_45,Berezovskoe,1642.0,,,7.682,169.8
Well_45,Berezovskoe,1642.1,,,7.316,169.11
Well_45,Berezovskoe,1642.2,,,7.682,168.41
Well_45,Berezovskoe,1642.3,,,7.956,165.13
Well_45,Berezovskoe,1642.4,,,8.139,165.71
Well_45,Berezovskoe,1642.5,,,7.651,166.1
Well_45,Berezovskoe,1642.6,,,7.438,166.48
Well_45,Berezovskoe,1642.7,,,7.255,166.58
Well_45,Berezovskoe,1642.8,,,7.224,165.13
Well_45,Berezovskoe,1642.9,,,7.438,164.36
Well_45,Berezovskoe,1643.0,,,7.529,163.78
Well_45,Berezovskoe,1643.1,,,7.59,164.36
Well_45,Berezovskoe,1643.2,,,7.682,162.82
Well_45,Berezovskoe,1643.3,,,7.804,161.76
Well_45,Berezovskoe,1643.4,,,7.986,162.14
Well_45,Berezovskoe,1643.5,,,8.108,161.56
Well_45,Berezovskoe,1643.6,,,8.261,160.98
Well_45,Berezovskoe,1643.7,,,8.108,160.5
Well_45,Berezovskoe,1643.8,,,7.986,159.92
Well_45,Berezovskoe,1643.9,,,7.925,161.18
Well_45,Berezovskoe,1644.0,301.651,14.48,7.834,162.14
Well_45,Berezovskoe,1644.1,304.826,16.0,7.895,162.91
Well_45,Berezovskoe,1644.2,306.414,17.78,7.986,163.88
Well_45,Berezovskoe,1644.3,301.651,19.31,8.108,164.17
Well_45,Berezovskoe,1644.4,301.651,20.32,8.2,163.01
Well_45,Berezovskoe,1644.5,301.651,21.34,8.322,162.24
Well_45,Berezovskoe,1644.6,301.651,22.61,8.444,161.76
Well_45,Berezovskoe,1644.7,301.651,23.62,8.535,161.37
Well_45,Berezovskoe,1644.8,301.651,24.89,8.627,161.08
Well_45,Berezovskoe,1644.9,301.651,25.91,8.718,160.5
Well_45,Berezovskoe,1645.0,301.651,26.93,8.84,159.92
Well_45,Berezovskoe,1645.1,300.064,27.94,8.962,159.44
Well_45,Berezovskoe,1645.2,298.476,28.96,9.053,158.86
Well_45,Berezovskoe,1645.3,298.476,29.72,9.145,159.24
Well_45,Berezovskoe,1645.4,298.476,30.48,9.267,159.92
Well_45,Berezovskoe,1645.5,298.476,31.25,9.084,159.15
Well_45,Berezovskoe,1645.6,296.888,31.75,8.931,158.57
Well_45,Berezovskoe,1645.7,295.301,32.26,8.84,157.7
Well_45,Berezovskoe,1645.8,295.301,32.77,8.84,156.83
Well_45,Berezovskoe,1645.9,293.713,33.28,8.962,155.67
Well_45,Berezovskoe,1646.0,292.125,33.78,8.809,154.61
Well_45,Berezovskoe,1646.1,292.125,34.04,8.627,153.36
Well_45,Berezovskoe,1646.2,292.125,34.29,8.444,152.01
Well_45,Berezovskoe,1646.3,292.125,34.55,8.383,150.36
Well_45,Berezovskoe,1646.4,290.538,34.8,8.596,148.72
Well_45,Berezovskoe,1646.5,290.538,34.8,8.718,147.27
Well_45,Berezovskoe,1646.6,288.95,34.8,8.901,146.31
Well_45,Berezovskoe,1646.7,288.95,35.06,9.023,145.25
Well_45,Berezovskoe,1646.8,287.362,35.06,9.328,145.73
Well_45,Berezovskoe,1646.9,285.775,35.31,9.206,146.12
Well_45,Berezovskoe,1647.0,285.775,35.56,9.053,146.41
Well_45,Berezovskoe,1647.1,284.187,35.56,9.206,145.35
Well_45,Berezovskoe,1647.2,282.599,35.56,9.419,144.96
Well_45,Berezovskoe,1647.3,281.012,35.82,9.45,146.41
Well_45,Berezovskoe,1647.4,279.424,35.82,9.206,147.37
Well_45,Berezovskoe,1647.5,277.837,36.33,9.114,147.37
Well_45,Berezovskoe,1647.6,276.249,36.07,9.053,146.21
Well_45,Berezovskoe,1647.7,273.074,36.07,9.236,145.63
Well_45,Berezovskoe,1647.8,271.486,36.07,9.389,145.83
Well_45,Berezovskoe,1647.9,269.898,36.07,9.541,146.21
Well_45,Berezovskoe,1648.0,266.723,36.07,9.724,146.99
Well_45,Berezovskoe,1648.1,263.548,36.07,9.572,146.7
Well_45,Berezovskoe,1648.2,261.96,36.07,9.663,146.12
Well_45,Berezovskoe,1648.3,257.197,36.07,9.815,145.44
Well_45,Berezovskoe,1648.4,254.022,36.07,9.724,144.67
Well_45,Berezovskoe,1648.5,249.259,36.07,9.693,144.57
Well_45,Berezovskoe,1648.6,244.496,36.07,9.785,146.02
Well_45,Berezovskoe,1648.7,238.146,36.07,9.846,146.89
Well_45,Berezovskoe,1648.8,233.383,36.07,9.937,146.12
Well_45,Berezovskoe,1648.9,227.032,35.82,10.029,145.35
Well_45,Berezovskoe,1649.0,222.269,35.82,10.12,144.77
Well_45,Berezovskoe,1649.1,217.506,35.82,10.181,144.09
Well_45,Berezovskoe,1649.2,212.743,35.82,10.334,144.67
Well_45,Berezovskoe,1649.3,207.981,35.82,10.181,145.44
Well_45,Berezovskoe,1649.4,203.218,35.82,10.029,146.12
Well_45,Berezovskoe,1649.5,200.042,35.82,9.907,146.79
Well_45,Berezovskoe,1649.6,195.279,35.82,9.785,147.57
Well_45,Berezovskoe,1649.7,192.104,35.82,9.846,146.12
Well_45,Berezovskoe,1649.8,188.929,35.82,9.968,144.57
Well_45,Berezovskoe,1649.9,185.754,35.82,10.059,143.03
Well_45,Berezovskoe,1650.0,182.578,35.82,10.151,141.68
Well_45,Berezovskoe,1650.1,179.403,35.82,9.998,140.62
Well_45,Berezovskoe,1650.2,176.228,35.82,9.846,139.65
Well_45,Berezovskoe,1650.3,173.053,35.82,9.693,140.23
Well_45,Berezovskoe,1650.4,169.877,35.82,9.572,140.81
Well_45,Berezovskoe,1650.5,166.702,35.82,9.511,141.58
Well_45,Berezovskoe,1650.6,165.114,35.82,9.45,142.45
Well_45,Berezovskoe,1650.7,161.939,35.82,9.328,143.22
Well_45,Berezovskoe,1650.8,160.351,35.82,9.236,143.51
Well_45,Berezovskoe,1650.9,157.176,35.82,9.084,142.35
Well_45,Berezovskoe,1651.0,154.001,35.82,8.992,141.68
Well_45,Berezovskoe,1651.1,150.826,35.82,8.901,142.54
Well_45,Berezovskoe,1651.2,149.238,35.82,8.992,143.32
Well_45,Berezovskoe,1651.3,147.65,35.82,9.114,143.99
Well_45,Berezovskoe,1651.4,144.475,35.56,9.236,144.77
Well_45,Berezovskoe,1651.5,141.3,35.56,9.419,144.09
Well_45,Berezovskoe,1651.6,138.124,35.56,9.572,143.22
Well_45,Berezovskoe,1651.7,134.949,35.56,9.693,142.45
Well_45,Berezovskoe,1651.8,131.774,35.56,9.572,141.68
Well_45,Berezovskoe,1651.9,128.599,35.56,9.511,140.9
Well_45,Berezovskoe,1652.0,127.011,35.56,9.48,140.23
Well_45,Berezovskoe,1652.1,123.836,35.31,9.511,139.65
Well_45,Berezovskoe,1652.2,122.248,35.31,9.572,139.07
Well_45,Berezovskoe,1652.3,119.073,35.31,9.633,138.4
Well_45,Berezovskoe,1652.4,115.898,35.31,9.724,137.82
Well_45,Berezovskoe,1652.5,112.722,35.56,9.815,137.14
Well_45,Berezovskoe,1652.6,109.547,35.82,9.907,136.18
Well_45,Berezovskoe,1652.7,104.784,35.82,9.633,135.11
Well_45,Berezovskoe,1652.8,100.021,36.07,9.419,134.15
Well_45,Berezovskoe,1652.9,95.258,36.33,9.175,134.53
Well_45,Berezovskoe,1653.0,88.908,36.58,8.992,135.11
Well_45,Berezovskoe,1653.1,84.145,36.83,8.809,134.63
Well_45,Berezovskoe,1653.2,79.382,36.83,8.627,134.44
Well_45,Berezovskoe,1653.3,74.619,37.09,8.474,135.88
Well_45,Berezovskoe,1653.4,71.444,37.34,8.352,137.04
Well_45,Berezovskoe,1653.5,68.268,37.34,8.2,138.2
Well_45,Berezovskoe,1653.6,65.093,37.6,8.383,139.36
Well_45,Berezovskoe,1653.7,61.918,37.6,8.352,140.42
Well_45,Berezovskoe,1653.8,58.743,37.6,8.169,141.48
Well_45,Berezovskoe,1653.9,55.567,37.6,8.017,142.35
Well_45,Berezovskoe,1654.0,53.98,37.6,8.108,142.93
Well_45,Berezovskoe,1654.1,50.804,37.34,8.261,141.48
Well_45,Berezovskoe,1654.2,49.217,37.09,8.352,140.81
Well_45,Berezovskoe,1654.3,49.217,36.83,8.444,141.39
Well_45,Berezovskoe,1654.4,49.217,36.33,8.322,141.97
Well_45,Berezovskoe,1654.5,49.217,35.56,8.23,141.58
Well_45,Berezovskoe,1654.6,49.217,34.55,8.23,141.19
Well_45,Berezovskoe,1654.7,49.217,33.53,8.383,140.9
Well_45,Berezovskoe,1654.8,49.217,32.26,8.474,140.71
Well_45,Berezovskoe,1654.9,50.804,31.5,8.596,140.52
Well_45,Berezovskoe,1655.0,52.392,30.74,8.718,141.1
Well_45,Berezovskoe,1655.1,53.98,30.23,8.566,141.68
Well_45,Berezovskoe,1655.2,55.567,29.47,8.474,142.45
Well_45,Berezovskoe,1655.3,57.155,28.96,8.413,143.41
Well_45,Berezovskoe,1655.4,57.155,28.7,8.535,144.38
Well_45,Berezovskoe,1655.5,58.743,28.45,8.657,145.35
Well_45,Berezovskoe,1655.6,60.33,28.2,8.688,146.21
Well_45,Berezovskoe,1655.7,61.918,27.94,8.779,147.08
Well_45,Berezovskoe,1655.8,63.506,27.43,8.688,147.57
Well_45,Berezovskoe,1655.9,65.093,26.93,8.596,148.05
Well_45,Berezovskoe,1656.0,66.681,26.42,8.535,147.37
Well_45,Berezovskoe,1656.1,68.268,25.91,8.444,146.7
Well_45,Berezovskoe,1656.2,69.856,25.4,8.413,146.12
Well_45,Berezovskoe,1656.3,71.444,24.64,8.474,145.73
Well_45,Berezovskoe,1656.4,73.031,23.88,8.505,145.35
Well_45,Berezovskoe,1656.5,74.619,23.12,8.596,145.73
Well_45,Berezovskoe,1656.6,76.207,22.61,8.657,146.02
Well_45,Berezovskoe,1656.7,77.794,22.35,8.749,146.5
Well_45,Berezovskoe,1656.8,79.382,22.35,8.809,145.83
Well_45,Berezovskoe,1656.9,80.97,22.61,8.657,145.15
Well_45,Berezovskoe,1657.0,82.557,23.12,8.627,144.57
Well_45,Berezovskoe,1657.1,84.145,23.62,8.535,143.99
Well_45,Berezovskoe,1657.2,87.32,24.13,8.627,143.51
Well_45,Berezovskoe,1657.3,88.908,24.64,8.718,143.51
Well_45,Berezovskoe,1657.4,90.495,25.4,8.809,144.09
Well_45,Berezovskoe,1657.5,92.083,25.91,8.901,144.57
Well_45,Berezovskoe,1657.6,93.671,26.67,8.992,144.86
Well_45,Berezovskoe,1657.7,95.258,27.43,8.992,145.15
Well_45,Berezovskoe,1657.8,96.846,27.94,8.931,144.77
Well_45,Berezovskoe,1657.9,98.434,28.7,8.779,145.25
Well_45,Berezovskoe,1658.0,98.434,29.47,8.566,145.63
Well_45,Berezovskoe,1658.1,98.434,29.98,8.352,146.21
Well_45,Berezovskoe,1658.2,101.609,30.74,8.23,145.73
Well_45,Berezovskoe,1658.3,100.021,31.25,8.169,145.15
Well_45,Berezovskoe,1658.4,98.434,31.75,8.291,144.57
Well_45,Berezovskoe,1658.5,98.434,32.51,8.413,143.8
Well_45,Berezovskoe,1658.6,98.434,33.53,8.23,143.03
Well_45,Berezovskoe,1658.7,98.434,34.04,8.078,142.35
Well_45,Berezovskoe,1658.8,98.434,34.8,8.017,141.48
Well_45,Berezovskoe,1658.9,100.021,35.31,7.925,141.77
Well_45,Berezovskoe,1659.0,103.196,36.07,8.108,142.35
Well_45,Berezovskoe,1659.1,106.372,36.83,8.261,142.93
Well_45,Berezovskoe,1659.2,107.959,37.6,8.413,143.41
Well_45,Berezovskoe,1659.3,109.547,38.36,8.23,142.74
Well_45,Berezovskoe,1659.4,111.135,38.87,8.047,143.41
Well_45,Berezovskoe,1659.5,112.722,39.12,8.139,144.09
Well_45,Berezovskoe,1659.6,114.31,39.88,8.23,144.67
Well_45,Berezovskoe,1659.7,115.898,40.39,8.413,145.05
Well_45,Berezovskoe,1659.8,117.485,40.9,8.566,143.7
Well_45,Berezovskoe,1659.9,117.485,41.41,8.688,142.64
Well_45,Berezovskoe,1660.0,117.485,41.66,8.718,141.68
Well_45,Berezovskoe,1660.1,117.485,42.17,8.535,142.84
Well_45,Berezovskoe,1660.2,117.485,42.68,8.413,143.61
Well_45,Berezovskoe,1660.3,117.485,43.18,8.322,144.28
Well_45,Berezovskoe,1660.4,119.073,43.44,8.2,145.35
Well_45,Berezovskoe,1660.5,119.073,43.95,8.322,144.48
Well_45,Berezovskoe,1660.6,119.073,43.95,8.474,142.93
Well_45,Berezovskoe,1660.7,119.073,44.45,8.566,141.19
Well_45,Berezovskoe,1660.8,120.66,44.71,8.688,139.46
Well_45,Berezovskoe,1660.9,122.248,44.71,8.779,137.91
Well_45,Berezovskoe,1661.0,123.836,44.71,8.596,136.95
Well_45,Berezovskoe,1661.1,125.423,44.96,8.474,137.33
Well_45,Berezovskoe,1661.2,125.423,44.96,8.352,137.62
Well_45,Berezovskoe,1661.3,127.011,44.71,8.444,138.01
Well_45,Berezovskoe,1661.4,128.599,44.71,8.535,137.33
Well_45,Berezovskoe,1661.5,128.599,44.71,8.627,137.04
Well_45,Berezovskoe,1661.6,131.774,44.71,8.657,136.75
Well_45,Berezovskoe,1661.7,133.362,44.71,8.749,137.14
Well_45,Berezovskoe,1661.8,134.949,44.45,8.809,137.43
Well_45,Berezovskoe,1661.9,134.949,44.45,8.901,137.82
Well_45,Berezovskoe,1662.0,134.949,44.45,8.84,138.3
Well_45,Berezovskoe,1662.1,134.949,44.45,8.779,138.68
Well_45,Berezovskoe,1662.2,136.537,44.45,8.688,139.07
Well_45,Berezovskoe,1662.3,138.124,44.45,8.596,139.46
Well_45,Berezovskoe,1662.4,139.712,44.45,8.505,139.46
Well_45,Berezovskoe,1662.5,136.537,44.45,8.413,138.4
Well_45,Berezovskoe,1662.6,134.949,44.45,8.322,137.72
Well_45,Berezovskoe,1662.7,133.362,44.45,8.23,136.95
Well_45,Berezovskoe,1662.8,131.774,44.45,8.352,136.27
Well_45,Berezovskoe,1662.9,128.599,44.45,8.291,135.69
Well_45,Berezovskoe,1663.0,127.011,44.71,8.2,135.02
Well_45,Berezovskoe,1663.1,123.836,44.71,8.139,134.24
Well_45,Berezovskoe,1663.2,122.248,44.71,8.23,133.47
Well_45,Berezovskoe,1663.3,119.073,44.96,8.322,132.7
Well_45,Berezovskoe,1663.4,117.485,44.96,8.474,131.83
Well_45,Berezovskoe,1663.5,114.31,45.47,8.596,130.96
Well_45,Berezovskoe,1663.6,112.722,45.98,8.718,131.15
Well_45,Berezovskoe,1663.7,109.547,46.49,8.779,132.02
Well_45,Berezovskoe,1663.8,106.372,47.25,8.657,132.8
Well_45,Berezovskoe,1663.9,104.784,47.76,8.627,133.57
Well_45,Berezovskoe,1664.0,101.609,48.01,8.749,133.95
Well_45,Berezovskoe,1664.1,100.021,48.52,8.809,133.18
Well_45,Berezovskoe,1664.2,96.846,48.77,8.596,132.8
Well_45,Berezovskoe,1664.3,95.258,48.77,8.474,132.6
Well_45,Berezovskoe,1664.4,92.083,49.03,8.322,132.12
Well_45,Berezovskoe,1664.5,90.495,49.03,8.413,131.54
Well_45,Berezovskoe,1664.6,87.32,50.3,8.505,130.96
Well_45,Berezovskoe,1664.7,87.32,50.8,8.535,130.19
Well_45,Berezovskoe,1664.8,85.732,51.57,8.322,130.58
Well_45,Berezovskoe,1664.9,84.145,52.33,8.169,130.87
Well_45,Berezovskoe,1665.0,82.557,53.09,8.047,131.25
Well_45,Berezovskoe,1665.1,80.97,53.85,7.956,131.64
Well_45,Berezovskoe,1665.2,77.794,54.36,8.169,132.02
Well_45,Berezovskoe,1665.3,76.207,54.87,8.291,132.41
Well_45,Berezovskoe,1665.4,76.207,55.63,8.413,132.51
Well_45,Berezovskoe,1665.5,74.619,56.39,8.261,131.54
Well_45,Berezovskoe,1665.6,73.031,56.9,8.566,130.96
Well_45,Berezovskoe,1665.7,73.031,57.66,8.809,130.38
Well_45,Berezovskoe,1665.8,74.619,58.42,8.718,130.87
Well_45,Berezovskoe,1665.9,76.207,59.44,8.535,131.35
Well_45,Berezovskoe,1666.0,76.207,60.46,8.413,131.73
Well_45,Berezovskoe,1666.1,77.794,61.98,8.413,131.83
Well_45,Berezovskoe,1666.2,79.382,63.0,8.352,132.12
Well_45,Berezovskoe,1666.3,79.382,64.52,8.2,132.7
Well_45,Berezovskoe,1666.4,79.382,65.54,8.047,132.89
Well_45,Berezovskoe,1666.5,79.382,66.81,7.895,130.67
Well_45,Berezovskoe,1666.6,79.382,67.82,8.078,128.65
Well_45,Berezovskoe,1666.7,76.26,68.84,8.2,128.07
Well_45,Berezovskoe,1666.8,73.137,69.6,8.322,127.2
Well_45,Berezovskoe,1666.9,70.015,71.13,8.23,126.43
Well_45,Berezovskoe,1667.0,66.892,72.4,8.23,125.65
Well_45,Berezovskoe,1667.1,63.77,73.41,8.352,125.36
Well_45,Berezovskoe,1667.2,60.648,74.68,8.444,124.98
Well_45,Berezovskoe,1667.3,58.108,75.7,8.291,124.98
Well_45,Berezovskoe,1667.4,55.567,76.97,8.139,126.14
Well_45,Berezovskoe,1667.5,52.71,77.99,8.017,127.29
Well_45,Berezovskoe,1667.6,49.852,79.25,7.925,126.33
Well_45,Berezovskoe,1667.7,47.312,80.27,8.047,124.78
Well_45,Berezovskoe,1667.8,44.454,81.54,8.169,123.34
Well_45,Berezovskoe,1667.9,41.914,82.3,8.23,122.18
Well_45,Berezovskoe,1668.0,39.373,83.07,7.804,121.6
Well_45,Berezovskoe,1668.1,36.516,83.32,7.743,121.12
Well_45,Berezovskoe,1668.2,33.975,83.32,7.895,121.79
Well_45,Berezovskoe,1668.3,31.435,83.32,7.986,122.27
Well_45,Berezovskoe,1668.4,30.483,83.32,8.139,122.85
Well_45,Berezovskoe,1668.5,28.895,83.07,8.047,123.43
Well_45,Berezovskoe,1668.6,27.307,83.07,7.895,122.76
Well_45,Berezovskoe,1668.7,25.72,82.81,7.834,121.41
Well_45,Berezovskoe,1668.8,24.45,82.3,7.986,120.25
Well_45,Berezovskoe,1668.9,22.862,81.54,8.047,119.76
Well_45,Berezovskoe,1669.0,21.592,80.78,8.169,118.8
Well_45,Berezovskoe,1669.1,20.004,80.02,8.291,118.61
Well_45,Berezovskoe,1669.2,18.734,79.0,8.444,120.73
Well_45,Berezovskoe,1669.3,17.782,78.49,8.596,120.44
Well_45,Berezovskoe,1669.4,16.511,77.73,8.749,119.19
Well_45,Berezovskoe,1669.5,14.606,77.48,8.809,118.9
Well_45,Berezovskoe,1669.6,13.933,77.22,8.566,120.25
Well_45,Berezovskoe,1669.7,13.26,77.22,8.749,119.67
Well_45,Berezovskoe,1669.8,12.587,77.22,8.809,118.7
Well_45,Berezovskoe,1669.9,11.914,77.22,8.413,119.19
Well_45,Berezovskoe,1670.0,11.24,76.97,8.596,119.76
Well_45,Berezovskoe,1670.1,10.923,76.46,8.779,120.15
Well_45,Berezovskoe,1670.2,10.669,75.95,8.931,120.73
Well_45,Berezovskoe,1670.3,10.478,75.44,9.084,120.05
Well_45,Berezovskoe,1670.4,10.415,75.44,9.206,119.19
Well_45,Berezovskoe,1670.5,10.351,75.44,9.328,118.32
Well_45,Berezovskoe,1670.6,10.288,75.7,9.053,117.45
Well_45,Berezovskoe,1670.7,10.224,75.95,8.901,116.77
Well_45,Berezovskoe,1670.8,10.097,76.46,8.87,116.58
Well_45,Berezovskoe,1670.9,9.907,76.71,9.023,117.45
Well_45,Berezovskoe,1671.0,9.716,76.97,9.175,118.12
Well_45,Berezovskoe,1671.1,9.526,76.97,9.297,118.7
Well_45,Berezovskoe,1671.2,9.399,77.22,9.45,119.28
Well_45,Berezovskoe,1671.3,9.335,77.73,9.358,119.76
Well_45,Berezovskoe,1671.4,9.399,77.99,9.267,120.44
Well_45,Berezovskoe,1671.5,9.462,78.49,9.389,120.92
Well_45,Berezovskoe,1671.6,9.335,78.75,9.48,121.41
Well_45,Berezovskoe,1671.7,9.272,78.75,9.602,121.79
Well_45,Berezovskoe,1671.8,9.145,78.75,9.358,121.6
Well_45,Berezovskoe,1671.9,9.399,78.75,9.175,121.31
Well_45,Berezovskoe,1672.0,9.653,78.49,9.023,121.02
Well_45,Berezovskoe,1672.1,9.843,78.24,8.809,120.92
Well_45,Berezovskoe,1672.2,10.034,77.99,8.627,121.41
Well_45,Berezovskoe,1672.3,10.224,77.73,8.505,121.89
Well_45,Berezovskoe,1672.4,10.351,77.48,8.352,122.47
